source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[organism]
didelphis_virginiana_ok_b1	Didelphis virginiana	kidney epithelium	epithelial cell of proximal tubule	normal	not available	not available	not available	not available	OK	CVCL_0472	cell line	1	didelphis_virginiana_ok_b1_F1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	1	1	20181001_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DidelphisiRT_fraction1_181006180227.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Didelphis virginiana;AC=NCBITaxon:9267
didelphis_virginiana_ok_b1	Didelphis virginiana	kidney epithelium	epithelial cell of proximal tubule	normal	not available	not available	not available	not available	OK	CVCL_0472	cell line	1	didelphis_virginiana_ok_b1_F2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	2	1	20181001_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DidelphisiRT_fraction2_181006211438.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Didelphis virginiana;AC=NCBITaxon:9267
didelphis_virginiana_ok_b1	Didelphis virginiana	kidney epithelium	epithelial cell of proximal tubule	normal	not available	not available	not available	not available	OK	CVCL_0472	cell line	1	didelphis_virginiana_ok_b1_F3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	3	1	20181001_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DidelphisiRT_fraction3_181007002647.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Didelphis virginiana;AC=NCBITaxon:9267
didelphis_virginiana_ok_b1	Didelphis virginiana	kidney epithelium	epithelial cell of proximal tubule	normal	not available	not available	not available	not available	OK	CVCL_0472	cell line	1	didelphis_virginiana_ok_b1_F4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	4	1	20181001_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DidelphisiRT_fraction4_181007033856.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Didelphis virginiana;AC=NCBITaxon:9267
didelphis_virginiana_ok_b1	Didelphis virginiana	kidney epithelium	epithelial cell of proximal tubule	normal	not available	not available	not available	not available	OK	CVCL_0472	cell line	1	didelphis_virginiana_ok_b1_F5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	5	1	20181001_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DidelphisiRT_fraction5_181007065113.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Didelphis virginiana;AC=NCBITaxon:9267
didelphis_virginiana_ok_b1	Didelphis virginiana	kidney epithelium	epithelial cell of proximal tubule	normal	not available	not available	not available	not available	OK	CVCL_0472	cell line	1	didelphis_virginiana_ok_b1_F6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	6	1	20181001_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DidelphisiRT_fraction6_181007151514.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Didelphis virginiana;AC=NCBITaxon:9267
didelphis_virginiana_ok_b1	Didelphis virginiana	kidney epithelium	epithelial cell of proximal tubule	normal	not available	not available	not available	not available	OK	CVCL_0472	cell line	1	didelphis_virginiana_ok_b1_F7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	7	1	20181001_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DidelphisiRT_fraction7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Didelphis virginiana;AC=NCBITaxon:9267
didelphis_virginiana_ok_b1	Didelphis virginiana	kidney epithelium	epithelial cell of proximal tubule	normal	not available	not available	not available	not available	OK	CVCL_0472	cell line	1	didelphis_virginiana_ok_b1_F8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	8	1	20181001_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DidelphisiRT_fraction8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Didelphis virginiana;AC=NCBITaxon:9267
gallus_gallus_6c2_b1	Gallus gallus	not available	erythroid progenitor cell	not available	not available	not available	not available	not available	6C2	not available	cell line	1	gallus_gallus_6c2_b1_F1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	1	1	20181006_QX1_JoMu_SA_Easy12-7_uPAC_500ng_GallusiRT_fraction1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Gallus gallus;AC=NCBITaxon:9031
gallus_gallus_6c2_b1	Gallus gallus	not available	erythroid progenitor cell	not available	not available	not available	not available	not available	6C2	not available	cell line	1	gallus_gallus_6c2_b1_F2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	2	1	20181006_QX1_JoMu_SA_Easy12-7_uPAC_500ng_GallusiRT_fraction2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Gallus gallus;AC=NCBITaxon:9031
gallus_gallus_6c2_b1	Gallus gallus	not available	erythroid progenitor cell	not available	not available	not available	not available	not available	6C2	not available	cell line	1	gallus_gallus_6c2_b1_F3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	3	1	20181006_QX1_JoMu_SA_Easy12-7_uPAC_500ng_GallusiRT_fraction3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Gallus gallus;AC=NCBITaxon:9031
gallus_gallus_6c2_b1	Gallus gallus	not available	erythroid progenitor cell	not available	not available	not available	not available	not available	6C2	not available	cell line	1	gallus_gallus_6c2_b1_F4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	4	1	20181006_QX1_JoMu_SA_Easy12-7_uPAC_500ng_GallusiRT_fraction4_181008181859.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Gallus gallus;AC=NCBITaxon:9031
gallus_gallus_6c2_b1	Gallus gallus	not available	erythroid progenitor cell	not available	not available	not available	not available	not available	6C2	not available	cell line	1	gallus_gallus_6c2_b1_F5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	5	1	20181006_QX1_JoMu_SA_Easy12-7_uPAC_500ng_GallusiRT_fraction5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Gallus gallus;AC=NCBITaxon:9031
gallus_gallus_6c2_b1	Gallus gallus	not available	erythroid progenitor cell	not available	not available	not available	not available	not available	6C2	not available	cell line	1	gallus_gallus_6c2_b1_F6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	6	1	20181006_QX1_JoMu_SA_Easy12-7_uPAC_500ng_GallusiRT_fraction6.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Gallus gallus;AC=NCBITaxon:9031
gallus_gallus_6c2_b1	Gallus gallus	not available	erythroid progenitor cell	not available	not available	not available	not available	not available	6C2	not available	cell line	1	gallus_gallus_6c2_b1_F7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	7	1	20181006_QX1_JoMu_SA_Easy12-7_uPAC_500ng_GallusiRT_fraction7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Gallus gallus;AC=NCBITaxon:9031
gallus_gallus_6c2_b1	Gallus gallus	not available	erythroid progenitor cell	not available	not available	not available	not available	not available	6C2	not available	cell line	1	gallus_gallus_6c2_b1_F8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	8	1	20181006_QX1_JoMu_SA_Easy12-7_uPAC_500ng_GallusiRT_fraction8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Gallus gallus;AC=NCBITaxon:9031
oryctolagus_cuniculus_vx2_b1	Oryctolagus cuniculus	not available	not available	carcinoma	not available	not available	not available	not available	Vx2	CVCL_3864	cell line	1	oryctolagus_cuniculus_vx2_b1_F1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	1	1	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986
oryctolagus_cuniculus_vx2_b1	Oryctolagus cuniculus	not available	not available	carcinoma	not available	not available	not available	not available	Vx2	CVCL_3864	cell line	1	oryctolagus_cuniculus_vx2_b1_F2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	2	1	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986
oryctolagus_cuniculus_vx2_b1	Oryctolagus cuniculus	not available	not available	carcinoma	not available	not available	not available	not available	Vx2	CVCL_3864	cell line	1	oryctolagus_cuniculus_vx2_b1_F3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	3	1	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986
oryctolagus_cuniculus_vx2_b1	Oryctolagus cuniculus	not available	not available	carcinoma	not available	not available	not available	not available	Vx2	CVCL_3864	cell line	1	oryctolagus_cuniculus_vx2_b1_F4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	4	1	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986
oryctolagus_cuniculus_vx2_b1	Oryctolagus cuniculus	not available	not available	carcinoma	not available	not available	not available	not available	Vx2	CVCL_3864	cell line	1	oryctolagus_cuniculus_vx2_b1_F5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	5	1	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986
oryctolagus_cuniculus_vx2_b1	Oryctolagus cuniculus	not available	not available	carcinoma	not available	not available	not available	not available	Vx2	CVCL_3864	cell line	1	oryctolagus_cuniculus_vx2_b1_F6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	6	1	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction6.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986
oryctolagus_cuniculus_vx2_b1	Oryctolagus cuniculus	not available	not available	carcinoma	not available	not available	not available	not available	Vx2	CVCL_3864	cell line	1	oryctolagus_cuniculus_vx2_b1_F7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	7	1	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986
oryctolagus_cuniculus_vx2_b1	Oryctolagus cuniculus	not available	not available	carcinoma	not available	not available	not available	not available	Vx2	CVCL_3864	cell line	1	oryctolagus_cuniculus_vx2_b1_F8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	8	1	20181009_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RabbitiRT_fraction8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryctolagus cuniculus;AC=NCBITaxon:9986
