source name	characteristics[organism]	characteristics[organism]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	characteristics[phenotype]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms1 scan range]	comment[ms2 mass analyzer]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
PXD017812-Sample-5	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group E	180504_tech_E_01_120k_180min_11_27_HCD_OT_val45_4ul_03_20180508124147	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	1	180504_tech_E_01_120k_180min_11_27_HCD_OT_val45_4ul_03_20180508124147.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group E
PXD017812-Sample-5	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group E	180504_tech_E_02_120k_180min_11_27_HCD_OT_val45_4ul_03_20180509094745	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	2	180504_tech_E_02_120k_180min_11_27_HCD_OT_val45_4ul_03_20180509094745.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group E
PXD017812-Sample-5	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group E	180504_tech_E_03_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	3	180504_tech_E_03_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group E
PXD017812-Sample-5	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group E	180504_tech_E_04_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	4	180504_tech_E_04_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group E
PXD017812-Sample-5	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group E	180504_tech_E_05_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	5	180504_tech_E_05_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group E
PXD017812-Sample-5	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group E	180504_tech_E_06_120k_180min_11_27_HCD_OT_val45_4ul_03_20180515102907	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	6	180504_tech_E_06_120k_180min_11_27_HCD_OT_val45_4ul_03_20180515102907.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group E
PXD017812-Sample-5	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group E	180504_tech_E_07_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	7	180504_tech_E_07_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group E
PXD017812-Sample-6	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group F	180504_tech_F_01_120k_180min_11_27_HCD_OT_val45_4ul_03_20180508154239	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	1	180504_tech_F_01_120k_180min_11_27_HCD_OT_val45_4ul_03_20180508154239.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group F
PXD017812-Sample-6	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group F	180504_tech_F_02_120k_180min_11_27_HCD_OT_val45_4ul_03_20180514102154	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	2	180504_tech_F_02_120k_180min_11_27_HCD_OT_val45_4ul_03_20180514102154.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group F
PXD017812-Sample-6	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group F	180504_tech_F_03_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	3	180504_tech_F_03_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group F
PXD017812-Sample-6	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group F	180504_tech_F_04_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	4	180504_tech_F_04_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group F
PXD017812-Sample-6	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group F	180504_tech_F_05_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	5	180504_tech_F_05_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group F
PXD017812-Sample-6	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group F	180504_tech_F_06_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	6	180504_tech_F_06_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group F
PXD017812-Sample-6	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group F	180504_tech_F_07_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	7	180504_tech_F_07_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group F
PXD017812-Sample-7	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group G	180504_tech_G_01_120k_180min_11_27_HCD_OT_val45_4ul_03_20180514042007	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	1	180504_tech_G_01_120k_180min_11_27_HCD_OT_val45_4ul_03_20180514042007.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group G
PXD017812-Sample-7	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group G	180504_tech_G_02_120k_180min_11_27_HCD_OT_val45_4ul_03_20180514162337	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	2	180504_tech_G_02_120k_180min_11_27_HCD_OT_val45_4ul_03_20180514162337.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group G
PXD017812-Sample-7	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group G	180504_tech_G_03_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	3	180504_tech_G_03_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group G
PXD017812-Sample-7	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group G	180504_tech_G_04_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	4	180504_tech_G_04_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group G
PXD017812-Sample-7	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group G	180504_tech_G_05_120k_180min_11_27_HCD_OT_val45_4ul_03_20180514132244	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	5	180504_tech_G_05_120k_180min_11_27_HCD_OT_val45_4ul_03_20180514132244.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group G
PXD017812-Sample-7	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group G	180504_tech_G_06_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	6	180504_tech_G_06_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group G
PXD017812-Sample-7	Homo sapiens	Saccharomyces cerevisiae	Escherichia coli	not applicable	not available	not applicable	not applicable	1	mixed-proteome benchmark group G	180504_tech_G_07_120k_180min_11_27_HCD_OT_val45_4ul_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	35% NCE	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	400m/z-1500m/z	NT=orbitrap;AC=MS:1000484	1	7	180504_tech_G_07_120k_180min_11_27_HCD_OT_val45_4ul_03.raw	v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=ms-proteomics;VV=v1.1.0	group G
